ID	ensembl_gene_id
A_73_120965	ENSBTAG00000006960
A_73_101401	ENSBTAG00000006962
A_73_P454211	ENSBTAG00000006962
A_73_P469323	ENSBTAG00000006962
A_73_118118	ENSBTAG00000026254
A_73_P370741	ENSBTAG00000039695
A_73_103689	ENSBTAG00000039695
A_73_P099781	ENSBTAG00000025385
A_73_120986	ENSBTAG00000025385
A_73_P205242	ENSBTAG00000025385
A_73_P350906	ENSBTAG00000006969
A_73_P033626	ENSBTAG00000006969
A_73_P190912	ENSBTAG00000006969
A_73_107307	ENSBTAG00000006970
A_73_P468173	ENSBTAG00000006977
A_73_P257051	ENSBTAG00000006977
A_73_111903	ENSBTAG00000006977
A_73_P383396	ENSBTAG00000006977
A_73_P326961	ENSBTAG00000006977
A_73_121003	ENSBTAG00000006978
A_73_P285251	ENSBTAG00000006978
A_73_P267016	ENSBTAG00000006985
A_73_P051286	ENSBTAG00000006985
A_73_P275521	ENSBTAG00000006985
A_73_116775	ENSBTAG00000006984
A_73_103755	ENSBTAG00000006988
A_73_P252516	ENSBTAG00000034189
A_73_P087331	ENSBTAG00000034189
A_73_107708	ENSBTAG00000006990
A_73_P267801	ENSBTAG00000006991
A_73_110924	ENSBTAG00000006991
A_73_P328651	ENSBTAG00000006995
A_73_P103946	ENSBTAG00000006995
A_73_P255871	ENSBTAG00000006995
A_73_P343146	ENSBTAG00000006995
A_73_P082486	ENSBTAG00000006995
A_73_P484043	ENSBTAG00000006995
A_73_P463261	ENSBTAG00000006995
A_73_P438746	ENSBTAG00000006995
A_73_P088036	ENSBTAG00000007001
A_73_P088031	ENSBTAG00000007002
A_73_P288476	ENSBTAG00000007002
A_73_110133	ENSBTAG00000007003
A_73_P069596	ENSBTAG00000007007
A_73_P326591	ENSBTAG00000007007
A_73_120976	ENSBTAG00000007008
A_73_P112481	ENSBTAG00000007011
A_73_P067531	ENSBTAG00000006999
A_73_117903	ENSBTAG00000007013
A_73_P435346	ENSBTAG00000007013
A_73_P256216	ENSBTAG00000007013
A_73_P048821	ENSBTAG00000007013
A_73_P268401	ENSBTAG00000007015
A_73_110647	ENSBTAG00000007015
A_73_103165	ENSBTAG00000007014
A_73_110256	ENSBTAG00000007031
A_73_P049486	ENSBTAG00000007035
A_73_P262121	ENSBTAG00000007036
A_73_112514	ENSBTAG00000007036
A_73_P363171	ENSBTAG00000007039
A_73_P031636	ENSBTAG00000007039
A_73_P044718	ENSBTAG00000007041
A_73_P214147	ENSBTAG00000048094
A_73_P041701	ENSBTAG00000048094
A_73_105017	ENSBTAG00000007047
A_73_107039	ENSBTAG00000007049
A_73_P211172	ENSBTAG00000007049
A_73_107741	ENSBTAG00000007052
A_73_P114466	ENSBTAG00000007053
A_73_105288	ENSBTAG00000007053
A_73_P445186	ENSBTAG00000007058
A_73_P410436	ENSBTAG00000007058
A_73_P061541	ENSBTAG00000007058
A_73_P469303	ENSBTAG00000007058
A_73_P320376	ENSBTAG00000007061
A_73_119160	ENSBTAG00000007061
A_73_109531	ENSBTAG00000007063
A_73_P206552	ENSBTAG00000007065
A_73_103555	ENSBTAG00000007065
A_73_P067771	ENSBTAG00000007070
A_73_P302651	ENSBTAG00000007067
A_73_P077006	ENSBTAG00000007067
A_73_P194497	ENSBTAG00000007067
A_73_P104156	ENSBTAG00000007067
A_73_P439926	ENSBTAG00000007071
A_73_P070061	ENSBTAG00000007071
A_73_P483168	ENSBTAG00000007074
A_73_P341456	ENSBTAG00000007074
A_73_P049886	ENSBTAG00000007074
A_73_P098701	ENSBTAG00000007075
A_73_P270476	ENSBTAG00000007073
A_73_P253166	ENSBTAG00000007073
A_73_120316	ENSBTAG00000007073
A_73_P251726	ENSBTAG00000031873
A_73_110073	ENSBTAG00000031873
A_73_P079116	ENSBTAG00000007415
A_73_111167	ENSBTAG00000007077
A_73_P297156	ENSBTAG00000007077
A_73_P436761	ENSBTAG00000007080
A_73_P209337	ENSBTAG00000007080
A_73_100431	ENSBTAG00000007080
A_73_P035911	ENSBTAG00000007079
A_73_P423986	ENSBTAG00000007079
A_73_120999	ENSBTAG00000007084
A_73_P264281	ENSBTAG00000007089
A_73_104579	ENSBTAG00000007089
A_73_P109636	ENSBTAG00000007089
A_73_P046421	ENSBTAG00000025304
A_73_P476593	ENSBTAG00000018204
A_73_P332346	ENSBTAG00000018204
A_73_P098717	ENSBTAG00000018204
A_73_P107921	ENSBTAG00000018204
A_73_P047416	ENSBTAG00000018204
A_73_107760	ENSBTAG00000007092
A_73_111250	ENSBTAG00000007093
A_73_108821	ENSBTAG00000007094
A_73_109311	ENSBTAG00000007096
A_73_P032216	ENSBTAG00000007096
A_73_P363296	ENSBTAG00000007096
A_73_P339051	ENSBTAG00000007097
A_73_118755	ENSBTAG00000007097
A_73_P097086	ENSBTAG00000007100
A_73_P045981	ENSBTAG00000007102
A_73_P438076	ENSBTAG00000007102
A_73_P079086	ENSBTAG00000007104
A_73_109579	ENSBTAG00000007101
A_73_P263336	ENSBTAG00000007105
A_73_P097081	ENSBTAG00000007105
A_73_109781	ENSBTAG00000007106
A_73_P164887	ENSBTAG00000007106
A_73_103831	ENSBTAG00000007103
A_73_P039591	ENSBTAG00000007107
A_73_P250991	ENSBTAG00000007107
A_73_117947	ENSBTAG00000007108
A_73_P319136	ENSBTAG00000004544
A_73_118162	ENSBTAG00000004544
A_73_P072466	ENSBTAG00000007110
A_73_P307161	ENSBTAG00000007111
A_73_P094701	ENSBTAG00000007111
A_73_P462956	ENSBTAG00000007111
A_73_101077	ENSBTAG00000007112
A_73_101954	ENSBTAG00000007114
A_73_P047106	ENSBTAG00000007115
A_73_P266866	ENSBTAG00000007116
A_73_P030681	ENSBTAG00000007116
A_73_P412281	ENSBTAG00000007116
A_73_P058841	ENSBTAG00000007113
A_73_P333876	ENSBTAG00000007113
A_73_P393291	ENSBTAG00000007113
A_73_P050166	ENSBTAG00000007122
A_73_P377076	ENSBTAG00000007122
A_73_111219	ENSBTAG00000007120
A_73_P455776	ENSBTAG00000007120
A_73_P092506	ENSBTAG00000007123
A_73_107266	ENSBTAG00000007123
A_73_P401551	ENSBTAG00000007128
A_73_P469033	ENSBTAG00000007128
A_73_101176	ENSBTAG00000007128
A_73_P329251	ENSBTAG00000007128
A_73_P269416	ENSBTAG00000007128
A_73_107415	ENSBTAG00000007130
A_73_P254991	ENSBTAG00000007131
A_73_P051036	ENSBTAG00000007131
A_73_P124586	ENSBTAG00000007135
A_73_106683	ENSBTAG00000007135
A_73_P051881	ENSBTAG00000007137
A_73_P253226	ENSBTAG00000007137
A_73_P032506	ENSBTAG00000007139
A_73_P400766	ENSBTAG00000007139
A_73_103075	ENSBTAG00000007136
A_73_P035796	ENSBTAG00000007145
A_73_108959	ENSBTAG00000007146
A_73_103770	ENSBTAG00000007147
A_73_P480438	ENSBTAG00000007147
A_73_P402516	ENSBTAG00000007148
A_73_111222	ENSBTAG00000007148
A_73_P079046	ENSBTAG00000007149
A_73_P106306	ENSBTAG00000007152
A_73_P327391	ENSBTAG00000007152
A_73_P165402	ENSBTAG00000007152
A_73_P279591	ENSBTAG00000007152
A_73_120290	ENSBTAG00000007152
A_73_P330866	ENSBTAG00000007156
A_73_106227	ENSBTAG00000007156
A_73_P341886	ENSBTAG00000007158
A_73_P454681	ENSBTAG00000007158
A_73_P045276	ENSBTAG00000007158
A_73_P251676	ENSBTAG00000007160
A_73_P043221	ENSBTAG00000007160
A_73_P425391	ENSBTAG00000007160
A_73_P110186	ENSBTAG00000007159
A_73_P032191	ENSBTAG00000007164
A_73_P065146	ENSBTAG00000007166
A_73_P120141	ENSBTAG00000007166
A_73_P077281	ENSBTAG00000007167
A_73_P393451	ENSBTAG00000007167
A_73_P086946	ENSBTAG00000007163
A_73_P150656	ENSBTAG00000007169
A_73_102173	ENSBTAG00000007169
A_73_116632	ENSBTAG00000007170
A_73_P474748	ENSBTAG00000007170
A_73_103297	ENSBTAG00000007170
A_73_P052296	ENSBTAG00000007172
A_73_P099611	ENSBTAG00000007172
A_73_103123	ENSBTAG00000007172
A_73_P105811	ENSBTAG00000007173
A_73_P102681	ENSBTAG00000007173
A_73_P087621	ENSBTAG00000007173
A_73_101348	ENSBTAG00000007175
A_73_114585	ENSBTAG00000007177
A_73_P102796	ENSBTAG00000025257
A_73_106624	ENSBTAG00000025257
A_73_P265376	ENSBTAG00000007189
A_73_105578	ENSBTAG00000007189
A_73_P451736	ENSBTAG00000007190
A_73_P352206	ENSBTAG00000007190
A_73_P036541	ENSBTAG00000007190
A_73_108411	ENSBTAG00000007194
A_73_119383	ENSBTAG00000007195
A_73_P291026	ENSBTAG00000007196
A_73_108617	ENSBTAG00000007196
A_73_100576	ENSBTAG00000048743
A_73_P037451	ENSBTAG00000007200
A_73_112276	ENSBTAG00000007200
A_73_117837	ENSBTAG00000007202
A_73_P495358	ENSBTAG00000007202
A_73_P278716	ENSBTAG00000007203
A_73_115736	ENSBTAG00000007203
A_73_P048351	ENSBTAG00000038384
A_73_P088961	ENSBTAG00000007206
A_73_P343786	ENSBTAG00000007208
A_73_117946	ENSBTAG00000007208
A_73_P085591	ENSBTAG00000030286
A_73_105020	ENSBTAG00000007211
A_73_P411486	ENSBTAG00000007214
A_73_P085696	ENSBTAG00000007214
A_73_P050801	ENSBTAG00000007213
A_73_120617	ENSBTAG00000007210
A_73_P037766	ENSBTAG00000007210
A_73_P115971	ENSBTAG00000007215
A_73_P286496	ENSBTAG00000007216
A_73_P390966	ENSBTAG00000007216
A_73_111234	ENSBTAG00000007216
A_73_116219	ENSBTAG00000007217
A_73_P407241	ENSBTAG00000007217
A_73_P364636	ENSBTAG00000007217
A_73_P317241	ENSBTAG00000007220
A_73_P426496	ENSBTAG00000007220
A_73_P066561	ENSBTAG00000007220
A_73_P291541	ENSBTAG00000007220
A_73_112149	ENSBTAG00000007220
A_73_116612	ENSBTAG00000007223
A_73_P464206	ENSBTAG00000032617
A_73_115369	ENSBTAG00000032617
A_73_P091766	ENSBTAG00000007228
A_73_P051826	ENSBTAG00000007230
A_73_P203857	ENSBTAG00000007231
A_73_P051761	ENSBTAG00000007231
A_73_101275	ENSBTAG00000007233
A_73_106941	ENSBTAG00000007235
A_73_P476998	ENSBTAG00000007237
A_73_P105746	ENSBTAG00000007237
A_73_P051261	ENSBTAG00000007237
A_73_P264716	ENSBTAG00000007237
A_73_106214	ENSBTAG00000007239
A_73_P087426	ENSBTAG00000007240
A_73_P301551	ENSBTAG00000007240
A_73_P060336	ENSBTAG00000007243
A_73_P386226	ENSBTAG00000007244
A_73_P262906	ENSBTAG00000007244
A_73_P052166	ENSBTAG00000007244
A_73_P405991	ENSBTAG00000007244
A_73_P267276	ENSBTAG00000007244
A_73_109552	ENSBTAG00000007246
A_73_P043186	ENSBTAG00000007247
A_73_119746	ENSBTAG00000007247
A_73_P465723	ENSBTAG00000007253
A_73_104602	ENSBTAG00000007253
A_73_P090546	ENSBTAG00000007256
A_73_P427656	ENSBTAG00000007256
A_73_P044091	ENSBTAG00000007258
A_73_111641	ENSBTAG00000007259
A_73_P033131	ENSBTAG00000021770
A_73_118794	ENSBTAG00000021770
A_73_P042241	ENSBTAG00000007266
A_73_P062981	ENSBTAG00000007268
A_73_101063	ENSBTAG00000007268
A_73_P176117	ENSBTAG00000007269
A_73_P045566	ENSBTAG00000007269
A_73_P400476	ENSBTAG00000007270
A_73_108377	ENSBTAG00000007270
A_73_P070761	ENSBTAG00000007271
A_73_P032796	ENSBTAG00000007272
A_73_P252936	ENSBTAG00000007273
A_73_P105481	ENSBTAG00000007273
A_73_P459726	ENSBTAG00000007273
A_73_P267581	ENSBTAG00000007273
A_73_109609	ENSBTAG00000007273
A_73_P290166	ENSBTAG00000007273
A_73_109844	ENSBTAG00000007275
A_73_P116136	ENSBTAG00000007280
A_73_P121386	ENSBTAG00000007284
A_73_114236	ENSBTAG00000007284
A_73_115244	ENSBTAG00000007288
A_73_106710	ENSBTAG00000007297
A_73_P030661	ENSBTAG00000007298
A_73_116478	ENSBTAG00000007299
A_73_P407946	ENSBTAG00000007300
A_73_P300801	ENSBTAG00000007300
A_73_104724	ENSBTAG00000007300
A_73_P462296	ENSBTAG00000007303
A_73_114156	ENSBTAG00000007303
A_73_P408696	ENSBTAG00000007304
A_73_P273706	ENSBTAG00000007304
A_73_P042696	ENSBTAG00000007304
A_73_P471233	ENSBTAG00000007304
A_73_P326051	ENSBTAG00000007304
A_73_P051766	ENSBTAG00000007306
A_73_114162	ENSBTAG00000007307
A_73_P039211	ENSBTAG00000007308
A_73_108477	ENSBTAG00000007305
A_73_P048596	ENSBTAG00000007305
A_73_P316531	ENSBTAG00000007305
A_73_P244835	ENSBTAG00000007305
A_73_115528	ENSBTAG00000007309
A_73_P043536	ENSBTAG00000007312
A_73_P031956	ENSBTAG00000007316
A_73_P319601	ENSBTAG00000007320
A_73_P326711	ENSBTAG00000007320
A_73_100569	ENSBTAG00000007320
A_73_P245045	ENSBTAG00000007320
A_73_P417691	ENSBTAG00000007319
A_73_P056466	ENSBTAG00000007319
A_73_P069826	ENSBTAG00000007321
A_73_P073441	ENSBTAG00000012817
A_73_P076241	ENSBTAG00000007324
A_73_P109576	ENSBTAG00000016520
A_73_113206	ENSBTAG00000007329
A_73_118666	ENSBTAG00000007330
A_73_P075106	ENSBTAG00000007332
A_73_P092836	ENSBTAG00000007333
A_73_115424	ENSBTAG00000007334
A_73_P030886	ENSBTAG00000007336
A_73_P030636	ENSBTAG00000007338
A_73_118891	ENSBTAG00000007338
A_73_106022	ENSBTAG00000007344
A_73_109115	ENSBTAG00000011400
A_73_P421106	ENSBTAG00000011400
A_73_P111301	ENSBTAG00000007346
A_73_118510	ENSBTAG00000007346
A_73_P036406	ENSBTAG00000007347
A_73_P085291	ENSBTAG00000049493
A_73_108234	ENSBTAG00000007353
A_73_P066246	ENSBTAG00000007354
A_73_P076936	ENSBTAG00000007356
A_73_P418306	ENSBTAG00000007356
A_73_P068836	ENSBTAG00000007357
A_73_P110241	ENSBTAG00000007359
A_73_101793	ENSBTAG00000007359
A_73_101771	ENSBTAG00000007360
A_73_P459551	ENSBTAG00000007360
A_73_P383001	ENSBTAG00000007362
A_73_P327296	ENSBTAG00000007362
A_73_P445736	ENSBTAG00000007362
A_73_P472938	ENSBTAG00000007362
A_73_P063836	ENSBTAG00000007362
A_73_P353626	ENSBTAG00000007362
A_73_103015	ENSBTAG00000007363
A_73_P160777	ENSBTAG00000007363
A_73_117512	ENSBTAG00000007367
A_73_P341406	ENSBTAG00000007367
A_73_P267961	ENSBTAG00000007367
A_73_103164	ENSBTAG00000007368
A_73_P043311	ENSBTAG00000007370
A_73_P468598	ENSBTAG00000007370
A_73_109004	ENSBTAG00000007371
A_73_P037356	ENSBTAG00000007372
A_73_P404851	ENSBTAG00000007369
A_73_P042736	ENSBTAG00000007369
A_73_P352791	ENSBTAG00000007374
A_73_104979	ENSBTAG00000007374
A_73_P102781	ENSBTAG00000007375
A_73_114480	ENSBTAG00000007375
A_73_P040811	ENSBTAG00000007378
A_73_P117721	ENSBTAG00000007384
A_73_117890	ENSBTAG00000007384
A_73_112519	ENSBTAG00000007385
A_73_P272401	ENSBTAG00000007385
A_73_106570	ENSBTAG00000007386
A_73_P260301	ENSBTAG00000007386
A_73_P038521	ENSBTAG00000007387
A_73_P287361	ENSBTAG00000007389
A_73_116436	ENSBTAG00000007389
A_73_P065961	ENSBTAG00000007390
A_73_P284926	ENSBTAG00000007390
A_73_109347	ENSBTAG00000007392
A_73_104845	ENSBTAG00000007393
A_73_P096611	ENSBTAG00000039442
A_73_P050336	ENSBTAG00000007397
A_73_117129	ENSBTAG00000007397
A_73_120246	ENSBTAG00000007398
A_73_104145	ENSBTAG00000002249
A_73_P043891	ENSBTAG00000007402
A_73_P040746	ENSBTAG00000007403
A_73_P037051	ENSBTAG00000054063
A_73_106714	ENSBTAG00000007411
A_73_118404	ENSBTAG00000007413
A_73_P320291	ENSBTAG00000007414
A_73_P300371	ENSBTAG00000007414
A_73_P047141	ENSBTAG00000007414
A_73_P035436	ENSBTAG00000039951
A_73_109800	ENSBTAG00000007417
A_73_120710	ENSBTAG00000033545
A_73_P100726	ENSBTAG00000033545
A_73_116746	ENSBTAG00000007423
A_73_P338001	ENSBTAG00000007423
A_73_P045871	ENSBTAG00000007421
A_73_P168157	ENSBTAG00000007421
A_73_114692	ENSBTAG00000007424
A_73_P109331	ENSBTAG00000007424
A_73_P065176	ENSBTAG00000007429
A_73_103560	ENSBTAG00000007428
A_73_105780	ENSBTAG00000007422
A_73_P274971	ENSBTAG00000007430
A_73_104130	ENSBTAG00000007430
A_73_P452581	ENSBTAG00000007430
A_73_P368491	ENSBTAG00000007434
A_73_P046166	ENSBTAG00000007435
A_73_P279966	ENSBTAG00000007435
A_73_P265216	ENSBTAG00000007435
A_73_121070	ENSBTAG00000007431
A_73_P165142	ENSBTAG00000007431
A_73_103718	ENSBTAG00000007437
A_73_P410651	ENSBTAG00000007433
A_73_P353801	ENSBTAG00000007433
A_73_P466973	ENSBTAG00000007433
A_73_P132866	ENSBTAG00000007433
A_73_P079001	ENSBTAG00000007433
A_73_P199507	ENSBTAG00000007438
A_73_P285451	ENSBTAG00000007438
A_73_P419561	ENSBTAG00000007438
A_73_111349	ENSBTAG00000007438
A_73_109176	ENSBTAG00000007440
A_73_115641	ENSBTAG00000007441
A_73_P116741	ENSBTAG00000007442
A_73_106659	ENSBTAG00000007442
A_73_P103976	ENSBTAG00000007442
A_73_P307081	ENSBTAG00000007442
A_73_P272136	ENSBTAG00000007442
A_73_P340706	ENSBTAG00000007442
A_73_P444686	ENSBTAG00000007442
A_73_P505733	ENSBTAG00000007442
A_73_P267091	ENSBTAG00000007442
A_73_P033956	ENSBTAG00000007446
A_73_115978	ENSBTAG00000007446
A_73_P046941	ENSBTAG00000007447
A_73_P336706	ENSBTAG00000007447
A_73_P049501	ENSBTAG00000007450
A_73_P270496	ENSBTAG00000007450
A_73_P252986	ENSBTAG00000007450
A_73_P328146	ENSBTAG00000007449
A_73_104593	ENSBTAG00000007449
A_73_118840	ENSBTAG00000046158
A_73_P274775	ENSBTAG00000007453
A_73_111447	ENSBTAG00000007453
A_73_P037526	ENSBTAG00000007453
A_73_P099911	ENSBTAG00000007454
A_73_115118	ENSBTAG00000007454
A_73_121287	ENSBTAG00000007455
A_73_102313	ENSBTAG00000007456
A_73_106349	ENSBTAG00000007457
A_73_P054791	ENSBTAG00000007460
A_73_103826	ENSBTAG00000007461
A_73_P260636	ENSBTAG00000007461
A_73_P383371	ENSBTAG00000007467
A_73_P064196	ENSBTAG00000007467
A_73_P084896	ENSBTAG00000007470
A_73_P410026	ENSBTAG00000007476
A_73_P411691	ENSBTAG00000007476
A_73_P044241	ENSBTAG00000007476
A_73_P512268	ENSBTAG00000007474
A_73_P296996	ENSBTAG00000007474
A_73_P041636	ENSBTAG00000007474
A_73_P244670	ENSBTAG00000007474
A_73_105105	ENSBTAG00000007474
A_73_P372626	ENSBTAG00000007479
A_73_101001	ENSBTAG00000007479
A_73_P478714	ENSBTAG00000030839
A_73_P071021	ENSBTAG00000007483
A_73_P033141	ENSBTAG00000007484
A_73_P251151	ENSBTAG00000007484
A_73_115292	ENSBTAG00000007485
A_73_P464166	ENSBTAG00000007485
A_73_P335381	ENSBTAG00000007485
A_73_P074771	ENSBTAG00000007489
A_73_P074776	ENSBTAG00000007490
A_73_112917	ENSBTAG00000007492
A_73_107333	ENSBTAG00000007497
A_73_P372086	ENSBTAG00000007497
A_73_P457656	ENSBTAG00000007497
A_73_P252376	ENSBTAG00000007499
A_73_P285531	ENSBTAG00000007499
A_73_110181	ENSBTAG00000007499
A_73_111143	ENSBTAG00000007501
A_73_P407306	ENSBTAG00000007501
A_73_P465598	ENSBTAG00000023279
A_73_P077176	ENSBTAG00000023279
A_73_108361	ENSBTAG00000007502
A_73_P258846	ENSBTAG00000007502
A_73_107567	ENSBTAG00000007503
A_73_104843	ENSBTAG00000007506
A_73_P068391	ENSBTAG00000007509
A_73_P342791	ENSBTAG00000007507
A_73_117876	ENSBTAG00000007507
A_73_P450046	ENSBTAG00000007507
A_73_P082406	ENSBTAG00000007508
A_73_P070656	ENSBTAG00000000590
A_73_P271396	ENSBTAG00000007510
A_73_P051581	ENSBTAG00000007510
A_73_P070651	ENSBTAG00000007513
A_73_103752	ENSBTAG00000007513
A_73_P102461	ENSBTAG00000007512
A_73_110686	ENSBTAG00000007512
A_73_P092316	ENSBTAG00000007515
A_73_P061977	ENSBTAG00000007514
A_73_P272556	ENSBTAG00000007514
A_73_P092311	ENSBTAG00000007517
A_73_112742	ENSBTAG00000007518
A_73_115773	ENSBTAG00000007519
A_73_P103276	ENSBTAG00000007520
A_73_P315581	ENSBTAG00000007520
A_73_106799	ENSBTAG00000007520
A_73_P302763	ENSBTAG00000007520
A_73_P455401	ENSBTAG00000007523
A_73_P251736	ENSBTAG00000007523
A_73_100645	ENSBTAG00000007523
A_73_109526	ENSBTAG00000007530
A_73_107805	ENSBTAG00000007531
A_73_P480973	ENSBTAG00000007531
A_73_P364766	ENSBTAG00000007534
A_73_P048741	ENSBTAG00000007534
A_73_P035621	ENSBTAG00000007537
A_73_P059361	ENSBTAG00000007540
A_73_P318976	ENSBTAG00000007547
A_73_P041816	ENSBTAG00000007547
A_73_P091741	ENSBTAG00000047582
A_73_P084186	ENSBTAG00000007550
A_73_P052891	ENSBTAG00000033806
A_73_101284	ENSBTAG00000007553
A_73_P037521	ENSBTAG00000007554
A_73_116563	ENSBTAG00000007556
A_73_P112221	ENSBTAG00000007558
A_73_105136	ENSBTAG00000007559
A_73_P034571	ENSBTAG00000007562
A_73_P278181	ENSBTAG00000007564
A_73_109152	ENSBTAG00000007564
A_73_P071816	ENSBTAG00000007566
A_73_P356146	ENSBTAG00000007567
A_73_P038241	ENSBTAG00000007567
A_73_119310	ENSBTAG00000007568
A_73_P049531	ENSBTAG00000007570
A_73_P383971	ENSBTAG00000007570
A_73_P310756	ENSBTAG00000007569
A_73_120291	ENSBTAG00000007569
A_73_P048111	ENSBTAG00000007572
A_73_P045486	ENSBTAG00000013343
A_73_111549	ENSBTAG00000013343
A_73_P105791	ENSBTAG00000023529
A_73_101631	ENSBTAG00000023529
A_73_P096286	ENSBTAG00000007577
A_73_P459181	ENSBTAG00000007578
A_73_P359681	ENSBTAG00000007578
A_73_120807	ENSBTAG00000007578
A_73_112387	ENSBTAG00000007580
A_73_P037661	ENSBTAG00000007581
A_73_109751	ENSBTAG00000007584
A_73_P168307	ENSBTAG00000007584
A_73_P441656	ENSBTAG00000007584
A_73_107363	ENSBTAG00000007589
A_73_109468	ENSBTAG00000007592
A_73_104720	ENSBTAG00000007592
A_73_P298471	ENSBTAG00000007592
A_73_118208	ENSBTAG00000007591
A_73_P071691	ENSBTAG00000007593
A_73_P103346	ENSBTAG00000007594
A_73_111025	ENSBTAG00000007594
A_73_P071696	ENSBTAG00000007595
A_73_P191402	ENSBTAG00000007596
A_73_109494	ENSBTAG00000007596
A_73_109001	ENSBTAG00000007603
A_73_P046161	ENSBTAG00000007605
A_73_P088581	ENSBTAG00000007608
A_73_P211537	ENSBTAG00000007608
A_73_121163	ENSBTAG00000007609
A_73_P337891	ENSBTAG00000007609
A_73_P091621	ENSBTAG00000007611
A_73_P342521	ENSBTAG00000007614
A_73_P172832	ENSBTAG00000007614
A_73_119448	ENSBTAG00000007614
A_73_P112771	ENSBTAG00000007615
A_73_106155	ENSBTAG00000007616
A_73_P067231	ENSBTAG00000007617
A_73_P100676	ENSBTAG00000007617
A_73_P061766	ENSBTAG00000007622
A_73_P324566	ENSBTAG00000007623
A_73_P346751	ENSBTAG00000007623
A_73_115958	ENSBTAG00000007623
A_73_P419681	ENSBTAG00000007623
A_73_P438891	ENSBTAG00000007623
A_73_110357	ENSBTAG00000007624
A_73_P288436	ENSBTAG00000007624
A_73_112089	ENSBTAG00000007626
A_73_113394	ENSBTAG00000007629
A_73_P085616	ENSBTAG00000007633
A_73_P059881	ENSBTAG00000007634
A_73_P079931	ENSBTAG00000007638
A_73_119621	ENSBTAG00000007643
A_73_P041371	ENSBTAG00000039738
A_73_119480	ENSBTAG00000039738
A_73_106135	ENSBTAG00000007644
A_73_P031746	ENSBTAG00000007644
A_73_P264426	ENSBTAG00000007644
A_73_P191897	ENSBTAG00000007644
A_73_105315	ENSBTAG00000007646
A_73_P078726	ENSBTAG00000007646
A_73_109571	ENSBTAG00000007650
A_73_P332266	ENSBTAG00000007648
A_73_P296781	ENSBTAG00000007648
A_73_P377891	ENSBTAG00000007648
A_73_108853	ENSBTAG00000007648
A_73_110454	ENSBTAG00000007652
A_73_P085901	ENSBTAG00000007657
A_73_118461	ENSBTAG00000007658
A_73_P414006	ENSBTAG00000007658
A_73_P050721	ENSBTAG00000007660
A_73_P084411	ENSBTAG00000007661
A_73_P297756	ENSBTAG00000007661
A_73_115012	ENSBTAG00000007668
A_73_P204902	ENSBTAG00000000571
A_73_114219	ENSBTAG00000000571
A_73_P091116	ENSBTAG00000007674
A_73_115304	ENSBTAG00000007675
A_73_P208517	ENSBTAG00000007681
A_73_P494668	ENSBTAG00000007681
A_73_102201	ENSBTAG00000007681
A_73_108153	ENSBTAG00000007683
A_73_P434691	ENSBTAG00000007683
A_73_P407421	ENSBTAG00000007683
A_73_P088296	ENSBTAG00000007680
A_73_116053	ENSBTAG00000007684
A_73_101803	ENSBTAG00000007684
A_73_P435226	ENSBTAG00000007684
A_73_P033466	ENSBTAG00000007685
A_73_P073181	ENSBTAG00000007687
A_73_P134736	ENSBTAG00000007687
A_73_112057	ENSBTAG00000007690
A_73_P071541	ENSBTAG00000007693
A_73_102219	ENSBTAG00000007694
A_73_P468825	ENSBTAG00000007695
A_73_100438	ENSBTAG00000007695
A_73_P393463	ENSBTAG00000007695
A_73_P244615	ENSBTAG00000007695
A_73_P107876	ENSBTAG00000007695
A_73_P050936	ENSBTAG00000007695
A_73_P064106	ENSBTAG00000007696
A_73_P259906	ENSBTAG00000007698
A_73_P352441	ENSBTAG00000007698
